Year,Team,Index,kenpom_Rk,kenpom_NetRtg,kenpom_ORtg,kenpom_ORtg_Rank,kenpom_DRtg,kenpom_DRtg_Rank,kenpom_AdjT,kenpom_AdjT_Rank,kenpom_Luck,kenpom_Luck_Rank,kenpom_SOS_NetRtg,kenpom_SOS_NetRtg_Rank,kenpom_SOS_ORtg,kenpom_SOS_ORtg_Rank,kenpom_SOS_DRtg,kenpom_SOS_DRtg_Rank,kenpom_NCSOS_NetRtg,kenpom_NCSOS_NetRtg_Rank
2016,Utah,346,33,16.79,115.6,26,98.8,60,65.3,305,0.112,9,9.79,21,109.8,33,100.0,12,1.9,114
2016,Saint Mary's,266,34,16.74,117.3,17,100.6,96,61.8,347,0.025,107,-1.09,174,104.0,197,105.1,158,-6.66,320
2016,Florida,91,35,16.64,110.5,85,93.9,14,69.2,110,-0.056,306,10.21,19,110.7,16,100.5,27,6.76,20
2016,Notre Dame,226,36,16.6,120.6,9,104.0,158,64.6,324,0.054,54,10.75,12,111.3,9,100.5,29,-1.64,210
2016,Pittsburgh,241,37,16.6,114.9,28,98.3,53,65.3,303,-0.011,206,9.06,34,110.8,14,101.7,68,-7.02,324
2016,Wisconsin,374,38,16.55,110.1,89,93.6,13,63.3,344,-0.022,235,9.57,25,110.3,24,100.7,36,1.24,134
2016,Texas,312,39,16.19,113.0,49,96.8,40,65.3,306,0.022,118,12.54,4,111.5,7,99.0,5,5.55,31
2016,Creighton,65,40,15.82,113.4,43,97.6,49,70.2,76,-0.095,338,6.22,69,107.8,70,101.6,62,-4.84,298
2016,Stephen F. Austin,299,41,15.62,112.2,57,96.6,38,67.3,217,0.007,159,-5.88,286,102.7,251,108.6,321,4.79,42
2016,Valparaiso,352,42,15.46,107.5,125,92.0,8,66.8,245,-0.007,196,0.55,138,106.2,100,105.7,180,3.83,59
2016,Saint Joseph's,264,43,15.37,114.3,32,98.9,63,70.2,78,0.03,95,4.66,80,107.0,85,102.3,82,1.97,109
2016,Providence,247,44,14.49,110.0,92,95.5,28,68.4,150,0.062,42,8.93,36,109.5,39,100.6,32,-3.13,259
2016,Clemson,55,45,14.38,113.3,45,98.9,62,63.7,337,-0.095,339,6.74,61,108.7,56,102.0,72,-7.97,335
2016,San Diego St.,271,46,14.35,104.8,171,90.5,4,64.8,321,0.015,135,3.56,89,106.7,91,103.1,103,5.73,28
2016,Yale,380,47,14.33,110.4,88,96.0,34,66.0,275,0.026,105,-0.85,169,105.5,122,106.4,209,-1.0,193
2016,Florida St.,96,48,14.26,113.1,47,98.9,61,71.6,42,-0.02,231,9.52,26,110.2,27,100.7,34,-1.82,216
2016,USC,339,49,14.25,113.9,35,99.7,80,71.0,54,-0.028,251,7.61,53,108.7,57,101.1,46,-1.65,211
2016,Michigan,179,50,14.15,114.6,30,100.5,92,65.8,289,0.013,146,8.96,35,110.1,29,101.1,48,-2.15,226
2016,Georgia Tech,107,51,14.13,113.8,38,99.6,78,67.1,232,0.015,134,10.67,14,111.1,10,100.4,26,-0.84,182
2016,BYU,19,52,13.89,113.1,48,99.2,68,73.7,10,-0.05,291,1.32,126,106.2,105,104.9,148,1.46,125
2016,George Washington,102,53,13.86,114.8,29,101.0,103,66.2,265,0.031,94,3.43,91,106.0,108,102.6,90,-1.77,215
2016,Texas Tech,317,54,13.78,113.2,46,99.4,72,66.0,273,0.028,101,10.66,15,110.4,22,99.7,8,0.62,151
2016,Kansas St.,139,55,13.46,108.8,101,95.4,25,66.7,250,-0.052,298,10.42,16,110.7,15,100.3,21,-2.92,246
2016,Arkansas Little Rock,153,56,13.24,109.2,98,96.0,33,63.4,342,0.056,52,-0.77,167,104.2,188,104.9,155,-0.2,171
2016,Colorado,59,57,12.91,108.8,100,95.9,31,69.0,120,0.015,136,7.51,54,109.5,37,102.0,74,-2.15,227
2016,South Carolina,280,58,12.87,109.0,99,96.2,36,70.1,84,0.06,45,4.58,81,107.2,80,102.6,93,-3.49,265
2016,Dayton,68,59,12.63,106.6,146,94.0,15,67.8,183,0.082,28,3.89,86,107.3,75,103.4,109,2.58,91
2016,Hawaii,115,60,12.16,108.2,112,96.1,35,70.6,58,0.013,142,-2.32,204,102.5,258,104.9,149,-8.92,341
2016,Houston,119,61,11.81,116.7,21,104.9,179,66.3,259,-0.006,192,0.81,134,103.9,202,103.1,102,-11.35,350
2016,Georgetown,103,62,11.71,111.4,65,99.7,81,67.9,180,-0.102,344,9.34,28,109.6,35,100.3,23,2.43,93
2016,Virginia Tech,357,63,11.68,110.6,81,98.9,64,69.5,102,0.015,139,9.21,29,110.5,21,101.2,52,-8.44,339
2016,Oregon St.,235,64,11.65,110.7,77,99.1,66,67.1,229,0.043,78,9.61,24,109.8,32,100.2,17,0.46,155
2016,Tulsa,323,65,11.5,111.2,69,99.7,79,68.4,149,-0.003,181,5.54,76,107.0,84,101.4,60,1.46,127
2016,Washington,360,66,11.22,110.4,87,99.2,70,77.5,2,-0.016,220,7.78,51,108.8,50,101.1,45,-1.46,205
2016,Northern Iowa,222,67,11.13,109.6,94,98.5,56,62.9,346,0.013,148,4.8,79,106.1,107,101.3,53,7.57,17
2016,Northwestern,224,68,11.04,111.1,71,100.1,87,63.7,338,-0.002,178,2.73,100,106.5,94,103.8,119,-11.07,349
2016,UCLA,331,69,10.75,112.6,51,101.9,118,69.5,98,-0.056,307,9.61,23,110.5,18,100.9,42,4.6,44
2016,Princeton,246,70,10.63,112.3,56,101.7,114,68.6,138,0.036,90,-1.6,190,104.2,189,105.8,185,-1.32,199
2016,Georgia,104,71,10.59,107.9,118,97.3,46,67.3,216,0.065,40,8.1,48,109.5,38,101.4,57,3.26,73
2016,Evansville,86,72,10.56,108.3,110,97.8,51,68.6,140,-0.011,205,-1.44,181,102.5,263,103.9,123,-4.77,297
2016,Arkansas,13,73,10.45,110.7,78,100.3,90,69.7,94,-0.08,334,6.4,66,108.6,60,102.2,78,-0.79,179
2016,N.C. State,196,74,10.44,114.1,33,103.7,152,67.7,195,-0.037,271,8.75,38,110.6,17,101.8,71,-1.96,223
2016,Memphis,172,75,10.1,107.5,124,97.4,47,73.4,12,-0.098,341,2.01,110,104.3,186,102.3,80,-6.79,322
2016,Ohio St.,229,76,10.0,107.0,138,97.0,43,67.5,203,0.049,65,6.23,68,107.9,68,101.7,65,-3.41,264
2016,Mississippi,184,77,9.88,111.9,61,102.0,121,68.5,144,0.022,117,4.44,82,105.9,110,101.4,58,-3.59,267
2016,Mississippi St.,185,78,9.62,110.1,91,100.5,93,69.3,108,-0.12,349,5.66,74,108.0,65,102.4,86,-4.51,292
2016,Oakland,227,79,9.6,116.3,23,106.7,208,73.8,9,-0.058,312,-1.06,172,103.8,203,104.8,147,1.52,124
2016,South Dakota St.,283,80,9.57,111.4,66,101.8,117,68.3,157,0.004,168,-0.23,155,104.6,168,104.8,146,1.91,113
2016,LSU,144,81,9.56,111.9,60,102.3,124,72.3,22,0.022,116,6.85,59,108.3,63,101.4,59,-3.11,256
2016,Rhode Island,253,82,9.37,108.4,106,99.0,65,64.4,328,-0.115,348,2.36,105,105.3,134,103.0,100,0.33,159
2016,UNC Wilmington,337,83,9.21,110.7,79,101.5,110,70.3,73,0.033,93,0.85,132,105.7,115,104.9,151,-3.9,271
2016,UC Irvine,326,84,9.1,106.0,157,96.9,41,67.5,205,0.093,19,1.62,122,105.5,125,103.9,121,3.88,58
2016,Nebraska,199,85,8.82,110.4,86,101.6,113,67.1,231,-0.097,340,5.74,73,107.4,74,101.6,64,-6.8,323
2016,Temple,307,86,8.82,107.0,139,98.1,52,65.9,283,0.095,17,6.33,67,107.8,69,101.5,61,3.7,63
2016,William & Mary,371,87,8.79,113.3,44,104.5,171,68.3,153,-0.015,217,1.93,114,105.9,111,103.9,124,1.24,135
2016,Akron,3,88,8.63,110.1,90,101.5,109,67.5,210,0.025,109,-1.32,179,104.6,166,105.9,194,-3.29,262
2016,St. Bonaventure,294,89,8.63,113.7,39,105.1,181,68.0,172,-0.001,177,1.16,128,105.6,118,104.4,135,-4.24,286
2016,Boise St.,26,90,8.61,109.5,96,100.9,101,69.2,112,-0.05,292,2.63,101,105.8,113,103.2,105,3.81,60
2016,James Madison,137,91,8.5,108.1,114,99.6,77,66.8,244,-0.043,282,-0.06,151,105.5,120,105.6,178,-3.33,263
2016,Hofstra,117,92,8.43,111.6,64,103.2,142,69.5,103,0.024,112,1.68,119,105.9,109,104.3,132,-0.26,172
2016,Arizona St.,12,93,8.38,109.6,95,101.2,106,67.9,181,-0.015,216,9.11,32,109.9,31,100.8,39,4.11,56
2016,Stony Brook,302,94,8.13,107.3,132,99.1,67,67.2,228,0.049,63,-5.6,280,103.3,232,108.9,329,4.38,49
2016,Monmouth,189,95,8.1,107.3,130,99.2,69,73.0,15,0.021,120,-2.03,199,103.7,208,105.7,182,6.06,27
2016,Alabama,4,96,8.07,105.5,164,97.4,48,64.8,322,0.093,18,9.7,22,110.5,20,100.8,37,4.92,40
2016,Marquette,166,97,7.91,108.0,116,100.1,88,70.1,83,0.055,53,5.64,75,107.3,78,101.6,63,-9.07,342
2016,Oklahoma St.,231,98,7.75,106.4,151,98.6,58,63.9,334,-0.103,345,9.11,31,109.4,42,100.3,20,-4.34,289
2016,Richmond,255,99,7.7,113.6,41,105.9,193,68.0,170,-0.075,329,4.31,83,106.8,89,102.4,88,2.39,98
2016,Old Dominion,232,100,7.52,107.0,137,99.5,76,61.1,350,-0.032,260,-3.03,216,104.5,171,107.6,268,-0.86,185
2016,Stanford,298,101,7.46,108.0,117,100.5,94,65.8,293,0.04,82,10.41,17,110.8,13,100.4,24,2.43,94
2016,UT Arlington,342,102,7.45,106.9,140,99.5,75,72.2,23,-0.036,268,-2.91,212,102.0,285,104.9,154,-2.05,225
2016,Tennessee,308,103,7.31,111.0,74,103.7,150,68.8,128,-0.051,295,7.81,50,108.7,54,100.9,41,1.99,108
2016,Iona,131,104,7.13,110.5,84,103.4,145,71.9,33,-0.005,190,-1.78,194,103.7,207,105.5,174,5.71,29
2016,UC Santa Barbara,329,105,6.83,106.3,153,99.5,74,66.9,242,-0.006,195,3.12,96,105.7,116,102.6,91,8.5,13
2016,Davidson,67,106,6.73,114.3,31,107.6,223,70.2,77,0.078,30,4.81,78,107.7,71,102.9,97,2.02,106
2016,Long Beach St.,154,107,6.64,108.5,104,101.9,119,70.2,80,0.063,41,6.18,70,107.0,83,100.9,40,14.67,1
2016,Fresno St.,98,108,6.63,107.4,127,100.8,99,69.0,121,0.085,23,1.65,121,105.3,135,103.7,114,-2.89,244
2016,Chattanooga,51,109,6.5,107.5,126,101.0,104,66.3,260,0.132,4,-3.18,219,104.4,174,107.6,274,-0.04,167
2016,Cal St. Bakersfield,38,110,6.26,104.0,181,97.8,50,67.6,201,-0.003,179,-6.5,302,100.6,316,107.1,242,-2.99,249
2016,New Mexico St.,205,111,6.13,103.3,196,97.2,44,65.3,302,-0.014,215,-4.68,256,102.1,280,106.8,230,-1.4,201
2016,Louisiana Lafayette,156,112,5.96,111.0,73,105.1,180,70.3,75,-0.089,337,-1.03,171,103.2,235,104.2,129,5.12,35
2016,Columbia,61,113,5.67,112.4,54,106.7,209,65.1,313,-0.001,175,-4.07,245,102.3,270,106.4,212,-4.95,300
2016,Milwaukee,182,114,5.2,112.5,52,107.3,217,65.9,280,-0.077,331,-2.01,198,104.1,194,106.1,199,-0.91,188
2016,New Mexico,204,115,5.14,108.3,109,103.2,143,70.9,55,-0.035,267,1.77,118,104.7,160,102.9,99,0.28,161
2016,UAB,324,116,5.12,109.3,97,104.2,160,68.2,160,0.083,25,-4.0,241,103.2,234,107.2,248,-4.51,291
2016,UNLV,338,117,5.09,103.4,192,98.3,54,73.0,14,-0.044,283,2.51,103,106.2,102,103.7,115,3.62,67
2016,Wake Forest,359,118,4.78,107.3,131,102.5,128,71.4,45,0.026,106,11.59,7,112.6,1,101.0,43,4.24,55
2016,Middle Tennessee,181,119,4.76,104.6,173,99.9,85,67.6,200,0.088,21,-0.58,162,105.5,119,106.1,201,2.11,104
2016,Illinois St.,127,120,4.63,104.0,180,99.4,73,67.2,226,0.01,153,1.65,120,103.8,206,102.1,76,3.39,71
2016,Albany,7,121,4.25,106.9,141,102.7,131,66.2,264,-0.03,255,-8.12,328,100.8,313,108.9,330,-4.63,293
2016,College of Charleston,48,122,4.16,98.6,288,94.4,20,63.8,335,-0.058,311,0.33,142,106.2,101,105.9,191,-2.63,236
2016,Toledo,319,123,4.02,108.6,103,104.5,170,68.9,127,-0.121,350,-2.13,200,103.8,204,105.9,193,-5.35,304
2016,Nevada,201,124,3.94,102.4,210,98.5,55,71.3,47,0.065,38,1.25,127,105.9,112,104.6,139,-0.73,178
2016,Illinois,125,125,3.91,106.9,142,103.0,136,68.1,169,0.02,123,6.85,60,108.6,59,101.7,69,-0.33,176
2016,Morehead St.,192,126,3.78,106.6,145,102.8,133,65.7,295,-0.006,191,-1.06,173,105.4,132,106.4,217,3.12,78
2016,Green Bay,111,127,3.74,108.3,111,104.6,172,76.2,6,0.057,51,0.11,146,104.4,180,104.3,133,1.92,110
2016,Siena,278,128,3.67,108.1,113,104.5,168,70.1,82,-0.028,250,-3.85,233,102.9,248,106.7,225,0.73,148
2016,Belmont,23,129,3.51,114.0,34,110.5,282,71.6,41,-0.009,200,-1.57,188,103.9,199,105.5,175,3.98,57
2016,Grand Canyon,110,130,3.49,105.0,166,101.5,111,68.8,129,0.1,15,-8.19,329,100.0,329,108.2,305,-6.32,315
2016,UNC Asheville,335,131,3.44,103.6,188,100.1,89,70.1,81,-0.008,197,-4.12,248,103.4,222,107.5,264,2.64,89
2016,Northeastern,218,132,3.38,107.0,136,103.7,149,65.2,311,0.016,130,2.31,106,106.4,97,104.1,127,2.17,101
2016,Louisiana Monroe,157,133,3.31,106.5,149,103.1,141,65.8,286,0.028,102,-0.14,153,104.4,178,104.5,138,2.83,86
2016,Utah St.,347,134,3.25,111.2,68,108.0,233,67.0,238,-0.032,261,1.89,116,104.8,156,102.9,98,-1.36,200
2016,IPFW,249,135,3.17,111.7,63,108.6,248,69.5,105,0.139,3,-0.33,157,105.0,151,105.3,166,-0.29,174
2016,TCU,304,136,3.02,101.6,226,98.5,57,69.6,97,-0.031,257,10.16,20,110.0,30,99.8,10,-7.07,326
2016,Pepperdine,240,137,3.02,106.1,155,103.0,137,67.5,207,0.03,97,1.33,125,107.1,82,105.8,184,1.72,117
2016,Buffalo,34,138,2.95,105.9,158,102.9,134,72.1,27,0.044,76,0.97,131,106.5,95,105.6,177,2.0,107
2016,Southern Illinois,289,139,2.8,107.2,134,104.4,166,69.3,109,0.082,26,-2.93,214,101.5,298,104.4,137,-9.14,343
2016,Penn St.,239,140,2.58,103.4,193,100.8,98,66.1,270,0.112,8,6.56,64,108.9,49,102.3,81,-2.97,248
2016,Ohio,228,141,2.56,110.6,80,108.1,234,70.0,86,0.052,57,-1.95,197,103.4,226,105.3,167,-4.02,277
2016,Weber St.,363,142,2.45,103.4,191,100.9,102,66.8,243,0.019,124,-5.67,282,103.3,228,109.0,333,1.16,137
2016,Montana,190,143,2.28,106.9,143,104.6,173,65.4,301,0.005,165,-4.78,262,102.7,252,107.5,261,9.77,10
2016,Colorado St.,60,144,2.17,112.3,55,110.2,274,68.1,165,-0.031,258,0.65,136,104.8,157,104.1,128,-2.91,245
2016,North Dakota St.,215,145,2.07,101.9,219,99.8,82,64.5,325,0.003,170,-1.76,193,105.2,144,106.9,235,-4.17,284
2016,Wright St.,377,146,2.01,101.4,235,99.4,71,65.1,312,0.057,50,-1.68,191,104.5,172,106.1,203,-1.15,196
2016,Marshall,167,147,1.84,111.0,75,109.1,260,77.3,3,-0.018,228,-0.49,160,105.4,129,105.9,190,4.28,53
2016,Nebraska Omaha,200,148,1.83,109.7,93,107.9,231,76.2,5,-0.052,296,-0.98,170,105.1,146,106.1,202,-1.05,194
2016,High Point,116,149,1.54,110.8,76,109.2,262,66.1,269,-0.012,209,-4.65,255,102.5,261,107.2,246,3.08,81
2016,Eastern Michigan,83,150,1.27,106.7,144,105.4,185,70.3,70,0.013,145,1.54,123,106.9,86,105.4,170,5.22,34
2016,Vermont,354,151,1.19,107.8,119,106.6,203,67.6,197,0.028,103,-4.68,257,101.7,292,106.4,216,3.58,68
2016,Towson,320,152,0.98,105.4,165,104.4,167,65.7,297,0.043,77,-1.44,183,104.3,185,105.7,183,-9.65,345
2016,East Tennessee St.,79,153,0.88,107.7,120,106.8,211,69.7,91,0.124,5,-1.48,184,105.3,136,106.8,231,3.3,72
2016,Louisiana Tech,158,154,0.87,104.6,174,103.7,153,71.7,37,0.047,67,-5.2,271,102.4,265,107.6,276,-2.88,243
2016,Ball St.,20,155,0.84,103.5,190,102.6,130,65.3,304,-0.017,226,-3.75,231,102.9,247,106.7,224,-9.95,347
2016,Duquesne,77,156,0.72,107.6,123,106.9,212,72.9,16,-0.01,204,0.59,137,105.7,117,105.1,157,-7.59,332
2016,Winthrop,373,157,0.69,108.4,107,107.7,228,72.8,18,0.034,92,-6.36,298,101.8,291,108.2,304,-2.57,233
2016,Central Michigan,47,158,0.51,110.5,83,110.0,271,66.7,249,-0.062,317,-1.25,176,104.6,167,105.8,187,-2.18,228
2016,Missouri,187,159,0.2,104.7,172,104.5,169,68.0,173,-0.088,336,6.9,58,108.0,66,101.1,44,-2.01,224
2016,Elon,85,160,0.2,106.6,147,106.4,200,71.1,53,0.018,127,1.4,124,105.5,124,104.1,125,0.17,164
2016,Fordham,97,161,-0.06,102.3,212,102.4,125,66.4,257,-0.0,174,-2.26,203,104.1,193,106.3,206,-15.7,351
2016,Florida Gulf Coast,95,162,-0.08,103.6,189,103.7,148,67.0,240,-0.038,274,-5.83,285,104.1,191,110.0,349,-1.87,219
2016,Murray St.,195,163,-0.1,106.3,154,106.4,201,64.3,329,-0.041,280,-3.21,220,103.5,217,106.7,226,3.78,62
2016,Tennessee St.,310,164,-0.11,101.5,231,101.6,112,68.1,164,-0.003,180,-5.51,274,103.6,211,109.1,335,-5.43,305
2016,Northern Illinois,221,165,-0.18,101.6,228,101.7,115,67.9,177,0.038,85,-1.53,187,104.4,181,105.9,192,-7.05,325
2016,Wyoming,378,166,-0.19,108.3,108,108.5,245,64.6,323,-0.033,264,1.93,113,105.4,126,103.5,112,0.44,156
2016,Massachusetts,170,167,-0.29,102.8,204,103.1,140,70.8,57,0.008,158,3.0,97,106.4,96,103.4,110,-2.99,250
2016,Indiana St.,130,168,-0.37,99.4,276,99.8,83,70.2,79,0.013,147,1.87,117,104.4,177,102.5,89,1.44,130
2016,Western Kentucky,368,169,-0.66,108.6,102,109.2,263,67.0,233,0.01,152,-1.73,192,105.3,137,107.0,240,0.13,166
2016,Texas A&M Corpus Chris,314,170,-0.66,102.6,208,103.3,144,68.5,141,0.169,1,-5.53,275,102.7,254,108.2,306,1.52,123
2016,Harvard,114,171,-0.69,100.3,253,101.0,105,65.9,278,-0.047,290,-0.05,150,104.7,162,104.8,145,1.45,129
2016,Bucknell,33,172,-0.89,105.6,163,106.5,202,71.2,51,-0.067,320,-5.91,287,101.5,299,107.4,255,0.53,153
2016,Detroit,73,173,-0.9,110.6,82,111.5,296,73.7,11,0.024,111,-0.76,166,104.4,182,105.1,160,3.21,74
2016,Oral Roberts,233,174,-0.99,107.6,121,108.6,249,68.8,130,0.025,108,2.57,102,106.8,88,104.2,130,6.81,19
2016,Furman,99,175,-1.01,105.0,168,106.0,194,65.0,315,-0.024,241,-3.64,229,103.2,236,106.8,232,-1.48,206
2016,Coastal Carolina,57,176,-1.09,101.7,221,102.8,132,66.7,247,0.016,131,-4.79,263,102.2,275,107.0,238,2.69,88
2016,North Florida,216,177,-1.19,113.9,36,115.0,335,70.4,65,0.058,48,-5.15,269,102.3,268,107.5,263,0.83,144
2016,Texas Southern,315,178,-1.26,107.3,133,108.5,244,67.8,187,-0.016,219,-6.15,291,100.5,318,106.6,222,11.03,6
2016,Kent St.,141,179,-1.37,106.4,150,107.8,230,67.2,221,0.082,27,-1.91,195,104.4,175,106.3,207,-4.07,280
2016,Georgia St.,106,180,-1.39,99.9,264,101.2,107,64.9,320,0.013,143,-1.29,178,103.3,230,104.6,141,1.91,111
2016,Western Michigan,369,181,-1.65,103.7,185,105.4,184,68.1,166,-0.054,303,0.46,140,105.4,128,104.9,153,1.46,128
2016,Mercer,173,182,-1.67,105.8,160,107.5,220,63.4,341,-0.025,244,-4.03,242,103.5,216,107.5,267,-2.24,229
2016,DePaul,69,183,-1.69,104.5,175,106.2,197,66.9,241,0.004,169,9.38,27,109.4,41,100.0,15,1.02,140
2016,Loyola Chicago,160,184,-1.73,100.0,261,101.8,116,65.0,316,0.013,144,-0.32,156,102.5,262,102.8,94,-4.1,283
2016,UCF,330,185,-1.89,102.1,215,104.0,157,67.9,179,-0.019,230,1.92,115,105.1,145,103.2,106,-5.52,307
2016,Washington St.,361,186,-2.19,103.7,187,105.9,188,68.8,132,-0.051,294,8.11,46,109.2,43,101.1,47,-3.61,268
2016,Wofford,376,187,-2.22,106.3,152,108.5,247,65.2,310,-0.017,222,-1.17,175,104.9,152,106.1,200,7.24,18
2016,Wagner,358,188,-2.32,100.7,242,103.1,138,65.9,282,0.027,104,-11.24,350,98.3,347,109.6,345,-5.07,302
2016,Auburn,17,189,-2.56,101.7,222,104.2,162,71.8,35,0.049,61,7.92,49,108.7,53,100.8,38,2.09,105
2016,East Carolina,78,190,-2.7,103.2,197,105.9,191,67.2,225,-0.024,239,2.89,98,105.1,147,102.2,79,-4.25,287
2016,Lehigh,149,191,-2.71,104.9,170,107.6,224,67.8,185,-0.004,183,-5.98,288,101.3,304,107.2,250,6.57,22
2016,Minnesota,183,192,-2.77,101.5,230,104.3,163,68.4,147,-0.061,316,6.13,72,108.7,52,102.6,92,-1.91,222
2016,Charlotte,50,193,-2.84,105.8,159,108.7,250,70.3,74,-0.04,277,-2.73,209,105.2,142,107.9,289,0.29,160
2016,Western Carolina,366,194,-2.92,101.5,234,104.4,165,69.1,115,0.021,121,0.4,141,106.2,103,105.8,186,9.55,11
2016,Denver,72,195,-2.92,102.9,203,105.9,189,60.8,351,0.029,100,-3.33,222,104.3,184,107.6,275,-8.3,336
2016,Tennessee Tech,311,196,-3.14,108.5,105,111.6,299,69.2,113,0.077,31,-3.52,227,103.0,246,106.5,219,-2.38,232
2016,Eastern Washington,84,197,-3.26,111.8,62,115.1,336,68.7,133,-0.045,285,-6.31,296,101.6,296,107.9,288,1.43,131
2016,George Mason,101,198,-3.32,101.5,232,104.8,178,67.8,191,-0.005,186,3.41,92,106.7,90,103.3,107,0.39,158
2016,North Dakota,214,199,-3.35,99.6,269,103.0,135,71.6,39,-0.053,301,-5.6,279,102.3,272,107.9,287,1.28,133
2016,Tulane,322,200,-3.39,97.9,298,101.3,108,67.7,196,-0.01,203,3.26,95,106.6,93,103.3,108,-6.21,311
2016,Eastern Kentucky,82,201,-3.58,107.4,128,111.0,290,72.1,28,-0.029,253,-4.72,258,103.4,224,108.1,298,-4.67,295
2016,NJIT,197,202,-3.61,102.3,213,105.9,192,69.0,122,0.048,66,-5.59,278,103.6,213,109.2,340,-1.42,204
2016,Cal Poly,37,203,-3.65,107.6,122,111.3,294,66.2,262,-0.062,319,2.41,104,105.3,139,102.9,96,5.29,32
2016,Navy,198,204,-3.68,99.4,277,103.1,139,64.9,319,-0.006,194,-7.48,319,101.7,294,109.2,336,-4.04,278
2016,San Francisco,272,205,-3.75,107.4,129,111.1,291,70.5,62,0.036,88,-2.38,206,104.0,195,106.4,213,-10.08,348
2016,Portland,242,206,-4.01,107.1,135,111.1,292,71.8,34,-0.072,328,-0.81,168,104.7,161,105.5,176,-5.82,308
2016,IUPUI,122,207,-4.05,99.9,262,103.9,156,68.4,148,0.042,79,2.24,108,106.3,98,104.1,126,6.07,26
2016,Fairfield,89,208,-4.06,103.8,184,107.9,232,71.4,46,0.101,13,-4.06,244,102.3,271,106.4,211,-1.65,212
2016,Tennessee Martin,309,209,-4.26,104.9,169,109.2,261,66.6,253,0.074,37,-4.38,252,103.1,240,107.4,259,-2.59,235
2016,Georgia Southern,105,210,-4.31,105.0,167,109.3,264,68.7,136,-0.017,225,-2.6,208,103.0,242,105.6,179,-3.66,270
2016,St. John's,296,211,-4.4,97.8,301,102.2,122,72.1,26,-0.023,238,8.46,43,109.0,48,100.5,28,-4.04,279
2016,Texas St.,316,212,-4.43,99.5,275,103.9,155,63.6,340,-0.014,214,-3.29,221,102.4,267,105.7,181,-9.83,346
2016,Sam Houston St.,268,213,-4.61,102.6,209,107.2,215,67.0,237,-0.008,198,-6.84,307,101.5,297,108.3,312,4.29,52
2016,Idaho,123,214,-4.87,98.6,287,103.5,146,65.8,292,0.076,35,-6.39,299,102.1,282,108.4,316,-0.97,191
2016,UTEP,344,215,-4.93,102.6,207,107.6,222,71.6,38,0.035,91,-6.52,303,102.0,286,108.5,318,-7.26,329
2016,South Dakota,282,216,-4.96,106.0,156,111.0,289,70.5,61,0.057,49,0.52,139,105.5,123,105.0,156,1.56,121
2016,Austin Peay,18,217,-5.1,104.5,176,109.6,266,69.5,101,0.061,43,-2.92,213,105.1,149,108.0,292,-0.19,170
2016,Loyola Marymount,162,218,-5.21,103.7,186,108.9,254,67.5,202,0.076,34,0.2,144,105.4,127,105.2,164,-3.07,255
2016,Saint Peter's,267,219,-5.24,96.7,311,102.0,120,64.5,326,-0.005,189,-5.01,267,102.6,257,107.6,269,-5.15,303
2016,UNC Greensboro,336,220,-5.27,102.2,214,107.5,221,67.7,193,-0.017,223,-2.45,207,105.1,148,107.5,266,2.41,96
2016,Samford,269,221,-5.28,103.0,202,108.2,238,67.9,176,-0.056,309,-4.16,249,102.9,249,107.0,237,-3.14,260
2016,Radford,252,222,-5.29,104.2,178,109.5,265,65.8,290,0.053,55,-3.36,223,103.0,243,106.3,208,4.47,47
2016,Rider,256,223,-5.33,99.3,278,104.7,176,64.3,330,-0.06,315,-3.86,234,102.1,278,106.0,198,-1.89,221
2016,Missouri St.,188,224,-5.38,100.4,251,105.8,187,68.9,125,0.06,44,1.99,111,104.3,183,102.3,83,2.12,103
2016,Boston College,27,225,-5.56,95.3,320,100.8,100,66.7,246,-0.058,313,8.89,37,110.3,25,101.4,55,-7.93,334
2016,Saint Louis,265,226,-5.56,96.9,310,102.4,126,69.0,117,0.018,126,2.28,107,106.1,106,103.8,120,-4.44,290
2016,Pacific,237,227,-5.63,100.6,245,106.3,199,66.5,256,-0.006,193,1.94,112,106.8,87,104.9,150,2.42,95
2016,FIU,88,228,-5.67,103.2,199,108.8,252,65.3,307,-0.127,351,-5.6,281,102.5,259,108.2,301,-6.46,316
2016,Southern,288,229,-5.75,100.5,248,106.3,198,68.9,126,0.04,83,-8.52,332,99.1,340,107.6,273,3.49,70
2016,Bowling Green,29,230,-5.78,100.9,239,106.7,205,68.3,156,0.037,87,-1.5,185,104.7,163,106.2,204,-6.54,319
2016,Boston University,28,231,-5.88,102.8,205,108.7,251,69.7,90,0.051,58,-6.41,301,100.9,312,107.3,252,-2.74,241
2016,Western Illinois,367,232,-5.91,101.2,236,107.1,214,67.8,189,-0.069,325,0.07,148,105.3,140,105.2,163,0.8,146
2016,UC Riverside,327,233,-5.94,100.1,258,106.1,196,67.0,234,-0.026,246,-2.82,211,103.1,239,105.9,196,-7.27,330
2016,Dartmouth,66,234,-5.99,99.5,273,105.5,186,67.5,208,-0.099,342,-3.52,228,103.6,215,107.1,241,-7.09,328
2016,New Hampshire,202,235,-6.01,99.9,265,105.9,190,67.4,212,0.11,11,-7.0,312,101.0,309,108.0,291,-4.29,288
2016,Gardner Webb,100,236,-6.02,100.7,243,106.8,210,69.0,119,0.045,72,-3.93,240,103.6,210,107.6,270,7.66,16
